review_id,product_id,review_content,rating,date,helpful_vote,verified_purchase,top_reviewer,title,bought_model,is_anomaly
1695,1,"All-in-one machine does everything you need. Both sides are programmable. The single-serve side is fast and flavorful, and the cup they include with the machine isn't bad. Not a rugged to-go cup (it doesn't seal the drinking slot), but it's great for keeping coffee warmer, longer, around the house or office. The base on this side also adjusts so you can brew straight into your favorite mug or to-go cup, short or tall. Both sides are easy to fill, and though I prefer detactable water reservoirs, the refill process is surprisingly easy and spill-free. And to top it all off, the machine is stylish on my counter, matching well with other appliances. I'm very picky about coffee makers and shop around (enough to drive my wife crazy sometimes, but she admits I find great products). This was my choice and I'm loving it!",5,2013-11-02,7.0,,,All-in-Wonder,,
1696,1,"This would be a five star review, the coffee maker is hands down the best I've ever had.  However, The spring on the coffee basket &#34;sprung&#34;, and even though I am still using it (til I get a replacement), it's awkward and clumsy.  I found a replacement part at Hamilton Beach, but really!  $7.95 is reasonable, but the cheapest shipping I could get was $13.  Is that insane?<br />Now I am wondering if the basket shown on Amazon would work, even though it is a different part number.  For $3 and change I guess it's worth the gamble.  Please don't let this keep you from buying this wonderful coffee maker.  I use the side thingie frequently, makes about 1 1/2 mugs, just enough to start the day.",4,2014-08-06,,,,Almost perfect.,,
1697,1,too bad this guy didnt leave the travel mug in the box- you cant really use the single brew function without it-  ive had one for years- its worth finding the real one with the included mug- its the best travel mug Ive ever owned. and Im looking for a replacement now that it fell off my motorcycle- Its worth buying a new coffee maker just for that cup!,5,2017-06-21,,,,Make sure you get one WITH the cup!,,
1698,1,"I am retired, never know when I'll wake up.  With this, I can make a cup (the mpst important of the day!), then set the auto start for the time I will need more coffee.",4,2014-12-07,,True,,"I am retired, never know when I'll wake up ...",,
1699,1,It's been working great so far. I love the option of brewing just one cup if you're going out and can't finish a whole pot.,5,2015-02-10,,True,,Working Great,,
1700,1,Received quickly. Works great  love the single serving feature with my own coffee. Makes great coffee,5,2018-08-09,,True,,Great dual maker,,
1701,1,This coffee maker is cool. The single serving brewing option is very handy and using the &#34;bold&#34; option when making a full pot makes some great coffee.,5,2016-12-23,,True,,Great Coffee Maker,,
1702,1,"The one cup brew doesn't keep your coffee warm, so drink immediately.",4,2017-05-17,,True,,Four Stars,,
1703,1,I love my new coffee maker! The dual brew is perfect!,4,2018-06-18,,True,,Four Stars,,
1704,1,We wore one out and are on our second one,5,2016-11-24,,True,,We love COFFEE,,
1705,1,Really like it so far.  No problems after one week. I make a pot of robust blend for me and let everyone else make single cups of their choice.,5,2015-03-19,,True,,One cup feature nice for people that prefer flavored or decaf coffee.,,
1706,1,Works great on both stations.,5,2017-01-07,,True,,No issues,,
1707,1,The perfect coffee maker!!! I've been waiting for one like this where I could make one cup or a whole pot.,5,2015-12-16,,True,,Perfect coffee maker,,
1708,1,No,5,2015-09-21,,True,,Five Stars,,
1709,1,"Great tasting coffee...and a full, large, 14-16oz mug on the single serve side! Use the money you save from NOT having to buy those K-cups (that only pump out barely half a cup of coffee) and use it to buy some good quality (e.g., Starbucks) coffee and enjoy this machine! We tried the full pot side as well and we were equally pleased with the taste. Goodbye paper filters! Four thumbs up from our household on this coffeemaker.",5,2016-12-30,,True,,Brews an actual FULL cup+ of great-tasting coffee!,,
1710,1,Very impressed.,5,2016-04-08,,True,,Five Stars,,
1711,1,I love my coffee pot.  It's the best,5,2015-01-03,,True,,Five Stars,,
1712,1,"I recently went back to using a drip coffee maker. Buying the pods were expensive and wasteful. This machine has the option to make a large cup of coffee and comes with a to go cup too!  Automatic shut off for both the carafe and one cup side. I am enjoying this coffee maker, it is easy to use and makes good coffee.",5,2013-12-16,,True,,Single Cup or Pot.,,
1713,1,"Works great.  Love the option to have a pot or a single serving.  Also, love the timer function.",5,2014-10-09,,True,,Love it!,,
1714,1,It went above my expectations I love it.I would buy it again.,5,2015-02-26,,True,,Five Stars,,
1715,1,Great coffeemaker!,5,2015-01-03,,True,,Worth the money!,,
1716,1,nice product.  Have only been using the single serve part of the brewer so far and it works great.  It's liberating to not use wasteful plastic k-cups anymore! I've used it with the washable metal filter and no issues.  No grounds in the coffee and makes a cup that is just strong enough.  I haven't used the carafe portion yet so can't comment on it.,4,2017-02-21,,True,,great k-cup alternative with the option for a full pot brewer,,
1717,1,Thanks,5,2016-09-11,,True,,Five Stars,,
1718,1,It is exactly what we wanted.  The capability to make one cup or a full pot!  It is great!,5,2015-01-07,,True,,Five Stars,,
1719,1,Its good love it,5,2017-01-10,,True,,Five Stars,,
1720,1,The single serving basket seems to make weaker coffee with the same proportion of grounds,3,2014-12-26,,True,,Three Stars,,
1721,1,"Love it, very simple to use.",5,2015-06-13,,True,,Simplicity at its finest.,,
1722,1,works as advertized,4,2016-09-27,,True,,Four Stars,,
1723,1,Enjoy the single cup feature.,4,2016-05-26,,True,,Four Stars,,
1724,1,Single cup not hot when made. Carafe coffee is hot...,3,2015-12-21,,True,,Three Stars,,
1725,1,It works great. Nice to have a single cup when needed not having to waste a half of a pot,4,2013-12-28,,True,,Yup,,
1726,1,I would not buy again! I have only had this coffee maker for about 4 months and already I have to buy a new one. When I make coffee in the carafe it smells like I burned the coffee but when I make a single cup it is okay. I am afraid to use the carafe as I am afraid of starting an electrical fire! Do not but this machine...,1,2015-04-17,2.0,True,,NOT WORTH IT!,,
1727,1,In laws loved it!,5,2016-04-09,,True,,Grear gift!,,
1728,1,"We use this all the time. Had a missing piece from the box (filter-holder), but the customer support handled it. Very impressed.<br /><br />Thank you for a well-built coffee maker! The single serve and carafe are both used regularly by us.",5,2016-12-31,,True,,Top notch coffee maker!,,
1729,1,"Love this, use it daily on single serve side. Love the option of a pot of coffee when we have visitors. Skip the overpriced and pverhyped Keurig. This one's better, cheaper, double the options, and Eco friendly. :)",5,2018-04-09,,True,,Love it!,,
1730,1,"I love this coffee pot. It is easy to use, very quiet, and has a one-cup option.",5,2018-11-04,,True,,So easy to use,,
1731,1,"We've used the carafe side twice, and we've used the single serve side twice, and so far we LOVE this thing. The coffee is flavored just fine, no plastic taste as mentioned by others, but we use filtered water. The water reservoir on the carafe side is easy to fill, and there is no spill-out like there was with our last coffee pot. The brew basket lid gets condensation, but when opened, the condensation drains into the reservoir, so no mess on the counter like there was with our last coffee pot. Water flows through gently so coffee grounds don't get sprayed back onto the dispenser like they did with our last coffee pot. The coffee pot lid is hinged and opens and closes smoothly, so lid is always in the right spot and not a pain to &#34;click in to the right spot&#34; like it was with our last coffee pot. This carafe pours like a dream! So smooth, no drips.<br />Now for the single serve side - This is a bonus, because I wanted something that would give me quick hot water without using the microwave to make formula to mix into my baby's cereal. This thing is amazing. I run one ounce of filtered water through, and within about a minute, I get one ounce (no loss through the system which surprised me) of piping hot water. I mix it with another ounce of cool filtered water, mix one scoop of formula powder in, and voila, perfect temperature warm cereal for baby's bedtime. Hubby used the single serve side for coffee this morning and said it was perfect. This machine is a dream! And no, it did NOT come with Senseo pods, so the reviewers who said theirs came with it must have ordered from a specific seller, not generic amazon order. I will update my review if we ever get around to using pods. But I don't see why we would when we can get a perfect cup of coffee with the beans we've been using for years.",5,2014-11-24,4.0,True,,Buy it!,,
1732,1,I like the first one I bought about 2 years ago that I bought a second one for our cabin.,5,2018-09-25,,True,,I like the first one I bought about 2 years ago ...,,
1733,1,Clock and timer inoperative. Does not get hot enough. Use but disappointed.,3,2017-08-22,,True,,Almost alright,,
1734,1,We love ours!  Many mornings we have a pot of coffee on one side while my daughter makes a cup of tea on the other.  Sometimes one of us wants decaf so we'll pop in a pod instead of making a full pot.  This coffee pot is everything you need for versatility.  You can also put hot water through the single side for hot chocolate.  LOVE IT!,5,2015-11-01,,True,,"Coffee, tea, hot chocolate!!  So versatile!!",,
1735,1,"haven't used it for long, but it works well. and the single cup feature gets used almost exclusively. that was a welcome surprise. its a  pretty fast way to get a cup of coffee",5,2017-10-23,,True,,its a pretty fast way to get a cup of,,
1736,1,"Nice upgrade over our old basic coffee maker that was on its last legs ,only issue is didn't come with the stainless steel cup",4,2018-03-09,,True,,Nice coffe maker,,
1737,1,"Followed all instructions, specifically the cleaning process. Smelled/tasted horrible, like burnt plastic. When I was cleaning it to send it back I noticed it leaked too. To say I was disappointed in this product is an understatement.",1,2016-01-14,4.0,True,,Junk!!,,
1738,1,We actually really love it. Purchased for the office but I am tempted to get another one for home. I love the option to self brew and use either coffee I have or the pre-packaged cups. I would have done 5 stars but I thought it would come with the travel mug and that disappointed me.,4,2016-08-04,,True,,Doesn't come with travel cup,,
1739,1,"So in love with this coffee pot! You get the best of both worlds. Its sleek, fast, and your coffee will surely pack a punch! Took me a while to realize that the bottom detaches so you can fit even larger cups. So awesome!",5,2018-02-12,,True,,Glad I didnt waste my money on a Keurig.,,
1740,1,Very good coffee maker.  Easy to set & program...I like having the choice of single serve or full pot.  I have tried both and my needs were met.  I purchase my coffee pods thru Amazon but found out today my supermarket will start having the coffee pods in the store next month..  very convenient but I will see how it works.  I  really Iike this coffee maker!!,4,2017-08-12,,True,,Very good coffee maker,,
1741,1,Great having option of 1 cup. Less waste of coffee,4,2018-06-19,,True,,Four Stars,,
1742,1,"We've been using this coffee maker for the past 6 months and love the single serve option.  It makes great coffee.  However, I am getting more concerned about BPA and plastics and am not confident in the materials that the water comes in contact with.  I would pay triple for this coffee maker if it were made entirely out of non-plastics in food contact areas.<br /><br />UPDATE:  More than a year of daily use and it keeps on ticking!",4,2014-02-01,,True,,Wonderful Coffee Maker BUT Worry About Plastic,,
1743,1,Every morning is better because of this machine.,5,2018-08-05,,True,,Five Stars,,
1744,1,This is such a good buy.  The convenience of brewing a full pot and also a single cup.  It has not disappointed as I can finally have fresh coffee rather than re-heated. I definitely recommend.,5,2016-12-14,,True,,"Great buy, great product!",,
1745,1,Love! I've had this for about a month now & there isn't one thing that I can think is a negative. My favorite part & the main reason I chose this was for the single serve & it's just what I was hoping for!,5,2016-07-14,,True,,Love! I've had this for about a month now ...,,
1746,1,Nothing fantastic but does the job,4,2018-12-09,,True,,Ok cup of joe,,
1747,1,Needs nbr 1 coffee filter -- hard to find -- single cup gives me what i wanted -- different choices of flavor when I wanted without making whole pot !,4,2017-03-23,,True,,Needs nbr 1 coffee filter -- hard to find -- ...,,
1748,1,I purchased this coffee maker to replace the exact same model I've had for years.  The poor rating is due to the fact that the single serving container was not in the package.  Can no one get an order right?  Almost as bad as a drive thru...,2,2017-04-29,,True,,The poor rating is due to the fact that the single ...,,
1749,1,"As an example. when I make 6 cups, only 5 1/2 cups come out.  It always shorts the water to come out.  Also disappointed there is no signal when the coffee quits brewing.",2,2013-11-29,,True,,Not completely satisfied.,,
1750,1,Gave as gift. I would not use myself,2,2018-05-05,,True,,Two Stars,,
1751,1,"I misread the description and had to return.  Not a product problem, my misunderstanding!",3,2018-04-21,,True,,Three Stars,,
1752,1,"Box came smashed, still afraid to open it.",1,2017-01-18,,True,,One Star,,
1753,1,it come to my house broken  i'm pissed off,1,2015-02-23,,True,,One Star,,
1754,1,Back to the future. Out of the Kuerig phase,5,2016-06-20,,True,,Five Stars,,
1755,1,"broken, the express side doesn't work and the cup is missing",1,2016-12-29,,True,,One Star,,
1756,1,"Very hot coffee, love the single serving for tea.",3,2016-12-17,,True,,love the single serving for tea,,
1757,1,Picture is deceiving.  The single serve cup is not included.,3,2017-05-16,,True,,Picture is deceiving. The single serve cup is not ...,,
1758,1,One little issue you have to take coffee brewing basket out after brewing coffee to easily take the pot in and out.,4,2016-09-13,,True,,Good coffee maker with one minor issue.,,
1759,1,Makes great coffee!!!,5,2015-05-31,,True,,Five Stars,,
1760,1,Works great. I love the ability to make a quick cup with the single side. *Does not come with pictured tumbler.,5,2016-10-02,,True,,Works Great,,
1761,1,Great coffee maker! I love how I can have 1 cup or 12! Very fast and convenient.,5,2015-06-03,,True,,Five Stars,,
1762,1,was advertised as used but it wasn't. it just wasn't in its original box. love it works great,5,2016-03-03,,True,,love it works,,
1763,1,"Good buy. Quality product. Like the optional brewing choices, carafe or single serve. Easy to use and clean. Makes good coffee.",5,2014-11-27,,True,,Excellent brewer,,
1764,1,"Works great.  However, single cup tray is a little difficult to put in and out.  Overall it is a great coffemaker.",4,2015-06-27,,True,,Works great. However,,
1765,1,great  coffee  maker  it  dose not  take long  to brew a  pot of  coffee  or  make a cup. easy  to use  and  make  pot or  cup. great  value  price was  right.,5,2016-03-24,,True,,great coffee maker it dose not take long to brew ...,,
1766,1,Good coffee and able to individualize each cup or pot.,4,2015-01-27,,True,,Love this coffe pot,,
1767,1,wonderful machine,5,2016-05-01,,True,,Five Stars,,
1768,1,"Did not have cup as shown, too expensive model.",2,2016-12-02,,True,,Two Stars,,
1769,1,Good coffee pot.  Bought for my girlfriend.,5,2015-01-18,,True,,Five Stars,,
1770,1,Best thing that has happened to my kitchen this year.,5,2016-02-10,,True,,Five Stars,,
1771,1,"Terrific! I just start to use it, but by now is great and I am enjoying!!",5,2017-03-30,,True,,Five Stars,,
1772,1,no more cleaning a coffee pot for one cup,5,2016-12-19,,True,,Five Stars,,
1773,1,I got a refurbished product. I did not see refurbished mentioned anywhere on the site for this coffee maker. Very unhappy,1,2017-09-05,,True,,Refurbished product not happy,,
1774,1,"love the coffee maker, especially the feature to make one cup at a time. it would be nice to have a signal when it is done, which this particular coffee maker does not have.",4,2017-03-16,,True,,love the coffee maker,,
1775,1,"I loved the versatility, but we had to return it after a few weeks because we couldn't get rid of the strong plastic chemical taste.",2,2016-08-20,,True,,I loved the versatility,,
1776,1,Best coffee  maker I've ever owned. Good price for the 2 in 1 which is great for making 1 cup if that's all you are in the mood for.,5,2016-05-29,,True,,Best coffee maker I've ever owned,,
1777,1,Works great. Love the single serve side.,4,2016-06-04,,True,,Would buy this again.,,
1778,1,I rather enjoy it from making an easy single cup or brewing the whole pot.,5,2016-02-10,,True,,Five Stars,,
1779,1,"We use both sides every day. I don't buy the little pods, I grind my beans and use the small mesh filter that is included for the single cup side.",5,2015-03-17,,True,,good value,,
1780,1,"Update: a few days ago, this coffee maker started taking longer to brew a pot, so we cleaned it out using diluted white vinegar. After a couple of days, it won't brew at all, and a piece of the plastic lid broke off. It shuts itself off and doesn't percolate any longer. I am extremely disappointed in this product lasting under a year. That is unacceptable quality, and if I could give it less than one star, I would. A coffee maker should last longer than 8 months, and I will be contacting the company.<br /><br />I've had this coffee maker for a month now, so while I can't comment on the longevity of the product, I do love using it. I use the single serve to make iced coffee drinks in the afternoon, and the full carafe to jump start my mornings. I've had no issues with any of the features so far, and it looks nice on my counter top!",1,2014-10-05,,True,,Died in under a year.,,
1781,1,"i like the coffee maker, does what i expected.  feels a bit on the flimsy side, but overall happy with it.  we'll see how it holds up in the long run.",4,2014-07-07,,True,,i like the coffee maker,,
1782,1,Wish I would have bought this one before my Keurig. This one I bought for my camper.,5,2015-10-10,,True,,Five Stars,,
1783,1,This pot makes excellent coffee. love that I can make a big pot or just a cup. Simple to use & easy to clean. highly recommend this coffeepot,5,2014-09-05,,True,,Very good purchase,,
1784,1,All I say is I love this coffee maker!!,5,2017-08-25,,True,,Love It,,
1785,1,LOVE IT TO MAKE ONE CUP AT A TIME.,5,2017-11-27,,True,,Five Stars,,
1786,1,Makes the best coffee ever. I love it!,5,2016-08-22,,True,,Five Stars,,
1787,1,Works fine. Single cup of coffee has to be microwaved after brewing. Full pot is fine,3,2017-11-16,,True,,Three Stars,,
1788,1,LOVE THIS! Best gift I received over the Holidays. It's super easy to use. Love that you have the option of a pot of coffee or make a single cup!,5,2017-01-06,,True,,LOVE THIS! Best gift I received over the Holidays,,
1789,1,"Works fine, I thought it could be used for K cups but that's not the case...",4,2017-12-30,,True,,Works Fine,,
1790,1,Dido !!! On what everyone else has said about this Machine it is a  Great coffee maker.....,5,2017-11-04,,True,,I liked it,,
1791,1,"I don't often use the single serve - it doesn't make it quite strong enough for me, but the regular pot is awesome! It's nice and hot, too!",5,2017-02-25,,True,,but the regular pot is awesome! It's nice and hot,,
1792,1,use it every day,5,2018-08-20,,True,,Love it,,
1793,1,This makes watery coffee.  We returned it.,1,2016-05-14,2.0,True,,One Star,,
1794,1,Love this. Works well and especially like the single cup,5,2018-03-24,,True,,Five Stars,,
1795,1,Husband works nights. I work days. The single cup option is perfect for us during the week.,5,2018-04-18,,True,,The single cup option is perfect for us during the week,,
1796,1,"Love everything about it but when using the single serve, I end up with grounds everytime in my cup.  I use #1 filters now and have to cut to size.",4,2016-02-03,,True,,Good coffee pot!,,
1797,1,"I love this coffee pot.  You can make either a whole pot or just one single cup.  It is attractive, cleans up easily, and has great electronic controls.  I am very pleased.",5,2016-08-18,,True,,Exceptional Value and Function,,
1798,1,"Brews good, hot coffee.  Only a couple complaints.  First, it is pictured with the single brew mug, but this item is NOT included.  Of course, I should have read the fine print, and did do that, but I missed that detail somehow.  The mugs I have at home did not fit correctly, so I had to buy a new one.  Anyway, I just think that if you are NOT going to include something, then DON'T put it in the picture. Also, you can only brew one side at a time--my husband was hoping he could brew straight into a mug so that would be ready to go when he leaves for work, and on the other side would be coffee to have before he leaves.  Other than that, it works well so far.",3,2017-06-21,2.0,True,,"Brews good, hot coffee",,
1799,1,I just used for a couple of months and then started throwing water.,1,2018-03-05,,True,,One Star,,
1800,1,The coffee maker is ok. It does what it says it does. I am more upset with the fact this machine is $20 cheaper 3 days after I ordered one....,3,2017-01-03,,True,,Ok Coffee machine but unfortunate price changes,,
1801,1,I received this coffee maker in July and it's now November 4 and it no longer works.  For the price I paid I am not too thrilled,1,2015-11-05,,True,,I received this coffee maker in July and it's now ...,,
1802,1,I love the versatility of this coffee machine.,5,2016-08-16,,True,,Satisfied coffee drinker,,
1803,1,This coffee maker was advertised as just missing the instruction manual.  It actually came with the instruction manual but without the single cup carafe...bummer,3,2016-09-20,,True,,This coffee maker was advertised as just missing the instruction ...,,
1804,1,Good product.,4,2015-01-15,,True,,Four Stars,,
1805,1,It works perfectly. I really enjoy it.,5,2016-12-22,,True,,I really enjoy it.,,
1806,1,Absolute garbage. Broke within 45 days and Amazon won't let me return it (after the 30 day window).  What a joke. Never buying this brand again.,1,2016-09-07,,True,,Stay away from this coffee maker!!!,,
1807,1,coffee only steams warm water when brewing. Who the hell drinks coffee warm?! I took it back ASAP!,1,2018-07-09,,True,,One Star,,
1808,1,Great coffee maker. Works as expected.,4,2016-12-02,,True,,Four Stars,,
1809,1,The manual indicated that I was to receive a travel mug ..... that didn't happen,5,2015-01-07,,True,,Travel Mug,,
1810,1,The product arrived early and in perfect condition. It is easy to operate and SO much quieter than the ones we've had in the past.,4,2017-01-12,,True,,The product arrived early and in perfect condition. It is easy to operate and SO ...,,
1811,1,Exactly what I was looking for. Easy to use & great quality.,5,2017-08-04,,True,,Love it :),,
1812,1,works great,5,2016-01-21,,True,,Five Stars,,
1813,1,"Just trying it today. It doesn't take the kuerig pods, but I like it using one scoop. Cheaper this way anyway. 😊",5,2016-09-17,,True,,but I like it using one scoop,,
1814,1,"My husband likes the coffee maker itself, the only problem is you can't find the pods in stores. Disappointed on that part",4,2017-02-10,,True,,Disappointed on that,,
1815,1,"Love this coffee maker. Sometimes I like to make a pot,especially in the morning.  It's perfect for that afternoon cup of coffee to make 1 to go. Easy to use,Love it",5,2016-09-19,,True,,Love this coffee maker,,
1816,1,"I use the single side often as I don't drink coffee all the time. Also, works great for making tea.",5,2017-07-26,,True,,works great for making tea,,
1817,1,I like having the option of making 2 different kinds of coffee in a small amount of time.,5,2018-01-09,,True,,Five Stars,,
1818,1,"I like this coffee , have used it for 4 years. Just order another so I wouldn't be without if this one went out.",5,2016-09-26,,True,,I like this coffee,,
1819,1,Great coffee maker. Very easy to clean.,5,2017-03-02,,True,,Five Stars,,
1820,1,Was given as a christmas gift to my fiance and he loves it and uses it everyday!.,5,2015-01-04,,True,,Five Stars,,
1821,1,Love that I can make a single serve or a full pot and it is all in one appliance. It's been working perfect and makes a good tasting cup of coffee.,5,2015-10-08,,True,,Happy purchase!,,
1822,1,Nice coffee maker but can't find the pods in the food stores.,4,2017-07-31,,True,,Four Stars,,
1823,1,Love it. Easy to use and makes hot coffee,5,2017-02-14,,True,,Five Stars,,
1824,1,Love it.,5,2017-07-18,,True,,Five Stars,,
1825,1,You can taste plastic with this item. Thankful I was able to return this.,1,2016-03-21,,True,,One Star,,
1826,1,coffee tastes bad messy to use don't like it at all,2,2017-04-22,,True,,dont like it,,
1827,1,exceeds all expectations inclusive of all features; very high quality!,5,2017-01-18,,True,,Five Stars,,
1828,1,Works well. No issues.,5,2016-05-03,,True,,Five Stars,,
1829,1,I bought this for a gift however the cup on the side was not in the box what do I do?,4,2016-12-06,,True,,Four Stars,,
1830,1,Perfect coffee pot. Works great very happy with this product.,5,2016-12-02,,True,,Five Stars,,
1831,1,"Great coffee maker, best bang for your buck is correct!",5,2017-03-19,,True,,I like it!,,
1832,1,Caffeine,5,2016-11-25,,True,,Five Stars,,
1833,1,Replaced our Kuerig for this little beauty.  Love it!,5,2017-02-15,,True,,Nice,,
1834,1,pleaed!,5,2017-11-29,,True,,Five Stars,,
1835,1,"The coffee maker works fine, but I purchased it so I could make a single cup also.  Have only had it for 2 months, and now the single side does not brew!  The large pot brews great tasting coffee.",3,2015-11-28,,True,,"The coffee maker works fine, but I purchased it so I could make ...",,
1836,1,Great product,5,2017-05-13,,True,,Five Stars,,
1837,1,Love this coffeemaker! Nice design and best of all Great Coffee! Thanks,5,2017-02-09,,True,,Five Stars,,
1838,1,"Great coffee pot for college students. Saves money on single cup servings, you can use regular ground coffee and not those expensive K cups",5,2013-11-27,,True,,Money Saving,,
1839,1,This coffee maker is working great--got it for a gift and my husband loves it!,5,2015-01-05,,True,,Five Stars,,
1840,1,Love this coffee maker!!  Only con is you have to buy the reusable basket for the coffee pot.,5,2014-12-24,,True,,Five Stars,,
1841,1,This replaced our old coffee pot---exactly the same.  It is an efficient coffee maker and a lot more practical than &#34;the one cup wonders&#34; for which you have to buy special disposable pods.  This pot will brew one cup or a full pot depending on your desire.  Really find it terrific!,5,2016-11-11,,True,,One Cup or Full Pot Without Special Pods!,,
1842,1,good  service  great  product  really  enjoying it,5,2015-10-12,,True,,good service great product really enjoying,,
1843,1,I am very happy with it.,4,2016-03-16,,True,,Four Stars,,
1844,1,This was a gift and it meets all expectations. Coffee is brewed fast and it is hot. Would recommend this.,5,2014-01-03,,True,,Great Unit,,
1845,1,My husband and I love this,5,2016-02-22,,True,,Five Stars,,
1846,1,Simple to use and the coffee is hot,5,2014-08-27,,True,,Five Stars,,
1847,1,Well the first machine worked fine for 1 month. On day 28 I plugged it in and it was dead. I messaged amazon and 2 days later I received a new one. Returning was simple and convenient. They emailed me the shipping label and I dropped it off at UPS.<br /><br />So far so good on the second machine and time will tell if it will last. I will update review as time goes on.,2,2017-11-24,5.0,True,,Happy so far.....we’ll I had to return the second one. Very disappointed in the product. Return status is the amount I paid.,,
1848,1,"Just got it for Christmas, I was surprised at all the great reviews, is why my husband got this one. We are not happy with the single brew filter part, it's made with 3 pieces that take to much time, like a puzzle to align it and fit it together and even then, when you fill it, it does not slide back in easily, feels like it's not made right. I feel we can do better with a real k cup side instead, the full carafe is what I wanted along with the single and it made good coffee , wish it stayed warm for longer.",3,2017-12-29,,,,It's just okay.,,
1849,1,The poor reviews I see are user mistakes and a few flawed from the factory.  The only reason why I didn't rate 5 stars is due to the warmer plate paint came off after 2 years of negligence on my part.  I'm not careful when it comes to pouring and often spill water all over - guess I should have kept it wiped down better...  Otherwise - it still works great and I will be purchasing the same model!!,4,2015-06-20,2.0,,,Still Brews Like New - 2 years later,,
1850,1,"I returned this coffee maker because it doesn't get hot enough.  It brews coffee at 167 F, and serves it slightly cooler.  Even with 3/4 cups of good 100% Columbian the coffee tastes weak.  Same goes for the single serve side = not hot enough and weak.",2,2017-03-01,,,,Disappointing weak luke-warm coffee.,,
1851,1,My son bought me this coffee maker last year and I have enjoyed it.  Mine included the travel mug.  I ordered one for my mother for a Christmas present and was so surprised that hers did NOT include the travel mug.  I think it is very misleading to show it included in the photo for this product.,4,2015-12-26,,,,Great coffee maker / Travel mug not included,,
1852,1,"I love this coffee maker! It's programmable which is convenient,and I like that I can choose to make a pot or just a single cup. The single serve area also have a platform which can be changed to accommodate most mugs or travel cups. Nice looking also.",5,2017-05-24,,,,I love this coffee maker,,
1853,1,"I have had so many coffee makers, finally I am happy with one. I have had this for a few years now, so it lasts, it does what I need it to do and on a timer which I love. Waking up to my hot coffee without making a pot, priceless..",5,2015-11-11,,,,finally I am happy with one,,
1854,1,"I purchased for my husband. At first he loved it. Then it started spitting the coffee out and not making a full cup. The Carafe side is fine,its the single serve that has the issues.  I bought another and same thing. I contacted Hamilton Beach- they are sending another with my cost of shipping.  It also sprayed the coffee grinds  all over our coffee bar area.  I wish it worked",1,2017-07-05,,,,At first he loved it. Then it started spitting the coffee out ...,,
1855,1,"Simple to use, nice single cup feature, light carafe, and most useful: if the pot is not set correctly the liquid will not flow, thus no spills. Fast delivery.",5,2016-11-22,,,,Best bang for the coffee buck,,
1856,1,"I've had this coffee maker for 4 years or more, used it everyday, it has worked perfectly. It's just now starting to corrode in the heater under the coffee pot. It is easy to use on both sides with easy cleanup. I would definitely recommend this to anyone.",5,2017-01-14,,,,Perfect,,
1857,1,All of my mom's coffee makers always end up leaking water after a few months. I bought this for her a few years ago and it still has not leaked! Also my sister likes to use the side brewer to brew her loose tea.  Works great! Highly recommend!,5,2018-07-21,,,,Wonderful and Durable Coffee Maker!,,
1858,1,Excellent...love that you can have a single cup or an entire pot of coffee,5,2016-08-21,,True,,Great product,,
1859,1,great item thanks,5,2017-03-09,,True,,Five Stars,,
1860,1,We love our new Hamilton Beach coffee machine. Love that we can either make a craft of coffee or a single cup of coffee! Also like that you can set a time for either side to brew at a certain time.,5,2016-12-29,,True,,We love our new Hamilton Beach coffee machine,,
1861,1,Love how I can make a full pot or a single to go cup. Kids love how I can have my coffee and they can have their coco.,5,2016-12-24,,True,,Great product.,,
1862,1,Better than a keurig. I love it!!!,5,2016-12-15,,True,,Five Stars,,
1863,1,Very nice product. I USE IT DAILY MAKES GREAT COFFEE,5,2016-09-01,,True,,Great coffeemaker,,
1864,1,This has changed out lives!  Coffee is tasting much beter and I can make cups of tea on the single serve side.,5,2014-12-06,,True,,Great product,,
1865,1,Love this. Hate that I put up with a keurig for so long.,5,2018-08-26,,True,,Just buy it already.,,
1866,1,"What great coffeemaker! First though, the travel cup does not come with it, lol. I have made both pots and single cups and and this maker is great! Easy clean, quiet and quick!",5,2015-09-23,,True,,What great coffeemaker! First though,,
1867,1,We love this so much! Both ways work wonderfully!,5,2016-09-08,,True,,Five Stars,,
1868,1,"I loved this so much I bought a second one and had it sent to my daughter, who also loves it! The single-serve side keeps me from making a whole second (or third) pot when I just want one more cup. Great price for what you get. Would absolutely buy again.",5,2018-10-17,,True,,New favorite,,
1869,1,My husband and I just loved this coffee pot until yesterday.. I went to pour the water in the coffee pot side and it leaked out all over my counter. I tried it again and the same thing happened. I can only use the single side so it's time to look for another coffee pot. I purchased this in December so it's not old apparently a seal broke....So disappointed.,3,2018-04-08,,True,,My husband and I just loved this coffee pot until yesterday,,
1870,1,Read carefully. Thought the coffee travel mug came with it. It does not. Works great love this coffee maker.,5,2018-01-01,,True,,Works great love this coffee maker,,
1871,1,We’ve had been using kcups as I drink decaf and wife drinks regular. Now we can have what we want without waste and cost of kcups.,5,2018-09-29,,True,,Great machine,,
1872,1,"set for get it  Make really hot coffee, easy set up time instructions<br />have use for a while now make great  tasting  coffee",5,2018-10-05,,True,,easy set up time instructions have use for a while ...,,
1873,1,"I bough the Ninja coffee maker, I just didn't like it. I returned it and bought this one and I LOVE IT! It makes better coffee than the Ninja, in my opinion. I just love it, nothing more I could say.",5,2016-11-29,2.0,True,,I just didn't like it. I returned it and bought this one ...,,
