review_id,product_id,review_content,rating,date,helpful_vote,verified_purchase,top_reviewer,title,bought_model,is_anomaly
4285,1,"Love this machine, affordable and to the point . I would not change a thing .",5,2018-02-09,,True,,Five Stars,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4286,1,I absolutely love this machine. The best pump machine for the money.,5,2016-02-16,,True,,Great machine.,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4287,1,"I love this machine,it exceeded my expectations.",5,2016-03-03,,True,,Great for coffee lovers!,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4288,1,This is a great product!,5,2017-10-07,,True,,Five Stars,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4289,1,This is a good expresso machine. Works well and can't beat price.,4,2016-12-03,,True,,Four Stars,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4290,1,No good the cafeteria came with the broken button,1,2018-04-06,,True,,I want to request the exchange of the product,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4291,1,So far so good. It makes exactly the same late (cappuccino) as you get in professional cafe shops.,5,2014-07-26,,True,,Five Stars,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4292,1,so far my favorite coffee maker (and im picky with my coffee) i just hope they dont break fast and last me for awhile.,5,2017-08-11,,True,,so far my favorite coffee maker (and im picky with my coffee) i ...,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4293,1,It works. The filter thing where you put the cappuccino on the bottom looks like it's not punctured but it works don't worry,5,2018-01-23,,True,,The filter thing where you put the cappuccino on the bottom looks like it's not punctured but it works don't,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4294,1,We love it! We've been enjoying cappuccinos every day. It's easy to use and worth the price. I would recommend  to owners to clean out the milk container regularly to keep it from getting grimy.,5,2018-04-24,,True,,Good buy,"Color: White<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4295,1,Less than a year old and the handle of the grounds catcher shattered into tiny plastic pieces.,2,2018-05-12,,True,,Two Stars,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4296,1,Works great. We've had it for two years and no problems. I love when my husband makes me a specialty drink in the mornings.,5,2018-05-07,,True,,Works great. We've had it for two years and no ...,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4297,1,"Love this machine! Makes excellent espresso shots and very easy to use.  Great quality at an affordable price, the only reason I’m giving this 4 stars instead of 5 is that it does not come with shot glasses or a milk frother container.",4,2018-02-03,,True,,Love this Machine!,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4298,1,"Good coffee maker, easy to use and responsible coffee taste. I brought the machine to my home country (Colombia), and now is my best option to make coffee in the morning",4,2018-07-03,,True,,Recommended!,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4299,1,Great little machine for the money,5,2018-11-14,,True,,Good quality,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4300,1,"This machine has been great so far. I know some people said it leaks on their reviews, but I haven't had any issues with it leaking yet. I love that you can take the water resevoir off, I think that's important when choosing a machine because you want to be able to remove it and wash it; I've seen some machines where the resevoir is not detachable and that seems a little inconvenient to me. It's worked fine and makes a great espresso!",5,2013-04-27,2.0,True,,Great espresso machine,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4301,1,Second machine as the first was defective. Thanks to amazons great return policy I was able to exchange it. The new machine is excellent. I compared it to many other ones on the market and this is the best automatic espresso/cap maker and is a decent price. Make sure to keep the frother chilled for best results.,5,2018-03-05,,True,,"Great drinks at home, pays for itself","Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4302,1,Got this as a birthday gift and I havent had a single problem with it! Its a great beginner espresso machine,5,2018-04-05,3.0,True,,Simply the best,"Color: Black<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Steam + Starter Set",
4303,1,This cheap little boiler espresso maker works pretty well as long as you get the grind right and never make more than half of the pitcher full at a time. I bought this to replace an identical one I've been using daily for over 12 years that finally died. It was just to be a temporary replacement for a nice Braun pump machine that I never got around to fixing because I never remembered the value of its burned out thermistor when I happened to be at an electronics store that carried such parts. Makes perfectly acceptable espresso for one and doesn't take up much counter space,4,2017-01-22,,True,,Temp replacement lasted many years,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4304,1,Really tasty coffee love the flavor. Down side -plastic milk container and VERY confusing instructions. It took us a long time to figure it out!  Not bad all in all for price.  I would have paid more for glass milk reservoir,4,2018-12-13,,True,,Great taste - could be easier to use,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4305,1,"When I saw, “Mr. Coffee” I wasn’t sure what quality to expect since you can get really cheap Mr. Coffee makers… But this machine is super easy to use, doesn’t require any difficult clean up and makes great espresso and cappuccino.  The removable milk container is great.  No more dirty frothing nozzle to clean or separate container to froth milk in.  Just pull the milk container out of the fridge, pop it in and you have a perfect cup in minutes.  It’s also a really nice looking machine that fits well in a kitchen under overhead cabinets and goes with other stainless appliances.  I was pleasantly surprised with the quality and outcome given the very reasonable price compared to a lot of other units.",5,2015-12-28,,True,,Coffee makers… But this machine is super easy to use,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4306,1,"I love this machine, so far I've used it once per day and I couldn't be more satisfied.It is louder than I remember espresso machines being, but I can tolerate it. Very easy to use and clean.",4,2018-08-19,,True,,Delicious,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4307,1,it's good.<br />you really have to jam the milk container in. it makes people think they are going to break it.<br />it's very loud. be mindful of where and when you activate it.,4,2018-09-24,,True,,it's good. you really have to jam the milk container ...,"Color: Red<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4308,1,I just received this coffee espresso machine and I’ve made a few delicious lattes and capuchinos. I’m enjoying it. Very convenient to make a cup of coffee all in 1 with espresso shots and foamed milk. Not as simple to use but learning to operate it faster.,5,2018-12-03,,True,,Very convenient,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4309,1,"Arrived to alaska in 4 days, makes really great drinks, first time espresso maker, easy to use easy to clean, just follow directions fairly easy to understand, I also like the drink book they gave with it, even tells you what kind of coffere to buy, and do's and don'ts, I wasn't expecting much since  it was the most inexpensive I've found yet very worth while.",5,2016-10-04,,True,,Great machine,"Color: Red<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4310,1,"I bouth this in december, yesterday its stopped frothing the milk, I started looking for a reason why and found that melted piece of plastic that came out from the coffe maker that the milk container lid presses....",1,2015-07-14,159.0,True,,Melted piece came out of the coffee maker,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4311,1,"This Coffee machine does it all, get prepared for some of the easiest espressos in your life. Highly recommend using fine grounded illy beans of any sort and prepare to get them taste-buds dancing like it'll the new year of 1999. No issues with the machine, easily pop the milk container in & out straight into the fridge to keep it chilled. It's easier than doing your taxes, enjoy this machine you Coffee snobs.",5,2018-06-17,,True,,"You asked for it, Mr. Coffee delivered","Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4312,1,"I WAS EXPECTING SOMETHING BETTER THAN THIS COFFEE MAKER, BECAUSE I SAW HERE IN MY COUNTRI A BETTER ONE FOR LEAST PRICE AND BETTER BRAND AND APPEAL, BUT I BOUGHT THIS THHINKING THAT IT WAS GOING TO BE MORE CHEAP, BUT HERE THE MAIL COST A LOT OF MONEY FOR THE WEIGHT. SO IF YOU LIVE IN USA BUY IT. I AM SURE THERE IS GOING TO BE CHEAP FOR YOU.",3,2013-03-14,,True,,GOOD,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4313,1,"AWESOME!! love it, works great",5,2016-02-29,,True,,Five Stars,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4314,1,It makes good expresso but the steamer part its so weak,3,2016-03-05,,True,,Three Stars,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4315,1,Broke in one month,1,2016-02-23,,True,,One Star,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4316,1,luv  it  ' just used it!!!,5,2016-03-12,,True,,luv it ' just used it!!!,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4317,1,"It is better than my old 10 cup coffee maker. We always wanted a strong coffee, so that we can add milk with that.",4,2013-02-13,,True,,Strong Coffee,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4318,1,works great,5,2014-08-06,,True,,Five Stars,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4319,1,Love it. For the price you cant beat this little espresso maker.,5,2014-07-30,,True,,Five Stars,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4320,1,Good for the money.,4,2016-06-16,,True,,Decent buy .,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4321,1,awesome!!!,5,2016-01-01,,True,,awesome,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4322,1,"Just to put it out there:<br />I don't drink espresso so I can't really comment on how ""authentic"" this machine makes espresso.  I love my coffee with cream and sugar, and the main reason I bought an espresso machine is to avoid the long line at Starbucks.  This is the 1st machine I own, 3rd one I tried in my life.<br /><br />Anyway, let's talk about the machine.<br /><br />What I like about it:<br />1. The water tank is easily accessible; it holds a large amount of water; I can see how much water is in the tank very easily.<br />2. The drip tray is removable, makes it super easy to clean, just because to clean it often other wise it will overflow<br />3. There's two holes on the drip try for you to lay the portafilter in (I love this feature!)<br />4. It came with both 1 shot and 2 shot basket (but I always use 2 shots when making my latte<br />5. It came with a spoon with tamper on the other side.  Not the most ideal method I know, but since I can't find a 51mm tamper, this will do for now.  The fact that it's detached from the machine already makes it so much better than some other home machines<br />6. Machines is not any louder than other ones I've tried.<br />7. Milk heats up really fast, and it's not as loud as some other machine. (though I stronly recommend moving the rubber thing on the frothing wand for easy cleaning<br /><br />What I don't like about it:<br />1. I sometimes see little water leak, but a lot of reviews say they seen the same problem<br />2. The portafilter doesn't drip completely.  my personal habit is to leave portafilter on the drip tray until it's dry then I dump it outside as compose.  not liking when I pick up the portafilter some coffee drip to my shirt/things<br />3. Cannot restart.  sometimes it's a hassle to make more than one cup of espresso at a time, the mahines takes just a long to warm up for later cups as for first cups.<br />4. basket is not a common size; I am having very hard time finding a right size tamper...<br /><br />That's pretty much it.  This machine is very easy to use as a experienced-beginner and I love how my beverages have turn out in the past couple month!",4,2013-01-15,,,,Nice little counter top machine for homemade latte,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4323,1,I've had this for 2 years and I still adore it. I am an avid coffee/espresso drinker and this hits the spot. I would not take the time to make a cup in the morning in one of the more expensive manual machines. This is fast and good! Please do yourself a favor and do get good coffee like lavazza and grind to appropriate coarsness. In a bind I get their ground coffee here on Amazon. I got a metal tamper instead of the plastic but that worked ok too.,5,2018-03-18,,,,My favorite appliance,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4324,1,"I don't love this machine but I also don't hate it.<br />It doesn't make very strong tasting shots of coffee. I've tried different brands of coffee, different grind coursness, tamping it hard and softer. Nothing seems to help.<br />It also does not make hot coffee. It's is Luke warm at best and I always have to microwave my coffee after it has been brewed.<br />All in all, it's okay. I will probably continue to use it but I'm not thrilled with it.<br />Update: The handle on the glass cup completely broke off one morning. After a month and a half of gentle use and hand washing, it just broke. Now I need to use oven mitts to get my espresso into my cup. It was a Christmas gift so I can't even return it.<br />Extremely dissatisfied.",3,2016-12-31,,,,It's okay.,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4325,1,"I got this from walmart and not through amazon, so it wont be a verified purchase. This machine is great. I use it daily to make a cappuccino for work.It isn't the greatest, but its also not priced anywhere close to what the better machines are. Advice i was given by my local coffee shop for better espresso is use filtered water and freshly ground beans, those are 2 of the most important things in any coffee. My few days using it I wasn't getting any crema, but I stopped worrying about it and i noticed after a week or so that it was starting to have a decent head on it. The frothing arm does a pretty decent job and overall i would say its a great machine to explore espresso with and not having to break the bank. You will want to get at least a 49mm tamper and a frothing pitcher (the frothing arm's angle doesn't allow any sort of deep cups) to get started with it.",4,2015-05-26,,,,Great beginning espresso maker,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4326,1,"We didn't buy through Amazon, but i use Amazon  reviews before I purchase almost anything, so i wanted to follow up here. We loved this at first, but within maybe 2-3 months it began slowing down noticeably. Like, I can let the dogs out and change the laundry before it begins to brew type slow. It also seems if you tamp the espresso too tightly (which is, almost any tamping at all) the water can't seem to get through the basket. It worked great at first, but it's almost useless at this point, having owned it for about 6 months. We are already looking for another machine. I'm not too upset, as it was only $40, but I would have liked for it to last a little longer and perform better.",3,2016-12-27,,,,"Great at first, but wears out quickly","Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4327,1,"I received this as a Christmas gift (purchased at Target), after reviewing the products online to let my in-laws know which one I wanted. I had a Mr. Coffee Cappuccino/Espresso Maker about 12 years ago that was purchased at Wal-mart and the carafe broke (at that time it wasn't easy to just find that sort of stuff online so I threw out the whole machine). This one is very similar to the one I had before, but I think it works more powerfully.<br />Pros-brews a great cappuccino with Starbucks Decaf Espresso beans/grind.<br />-powerful frother.<br />-overall I like it a lot.<br /><br />Cons-takes a long time to clean.<br />-the screw cap for the water reservoir is an awkard shape and finish making it difficult to ensure it is screwed on properly or tightly until water starts spewing out the top (only happened the first time-I've been careful ever since).<br />-ditto for shape and texture of power/brew/steam knob; just difficult to grip and turn.<br />-labels on carafe are only on one side, so handle must be turned to the right to know when to stop brewing; I prefer the handle on the left because it is awkward for me to be on the right (and I'm right-handed).<br />-As all the other reviews state: order a 20 oz. frothing pitcher as a minimum; I tried using a measuring 4C. measuring cup and it spewed milk all over my counter and kitchen. I froth 4 oz. of milk in the 20 oz. pitcher and make only a little mess now. I am still no pro at frothing-I end up with a lot of hot milk and a few bubbles after the ""frothing"" process-looks like someone blowing huge bubbles in your milk-is done.<br />-SUPER ANNOYING: it has an 8"" power cord. What is up with that? It is hard to reach on a deep counter and it makes a huge mess all over my back-splash while frothing/cleaning. Since I am an amateur, I have to turn the machine this way and that in order to froth and it makes a mess because I tip the entire machine over, almost get burned, etc. Going to have to find a place on my counter where I can place it and use an extension cord.<br /><br />Overall-a great purchase and value for not having to stop at Starbucks for a real cappuccino (time and expense). I am just nit-picky about the little things. I also wish I had a magic button to clean it all up when my coffee is brewed so I can sit and enjoy my coffee-sometimes stopping at Starbucks is enticing just so I don't have to clean up the mess.",4,2012-01-24,,,,Great for a home-made cappuccino!,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4328,1,"Have been using it daily for around 5 years. Occasionally need to order new drop-in basket as (any machine) they tend to clog up after a year or so. Some people complain about &#34;water leaks&#34; but it's just the drain system -- you DO have to empty it routinely or it will overflow. Always keep the water level above the line or you'll generate problems!  If you forget and run it empty, you have to re-&#34;prime&#34; the pump (get the tubes filled with water). Grind should be fairly fine for best results, but if too fine that's when you might eventually clog up a basket. That's all I can think of.  This is a workhorse and makes gooooood espresso!",4,2016-03-23,2.0,,,Grind should be fairly fine for best results,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4329,1,"... with that said, this machine is AWESOME. I had an issue with my first machine in which the frothing knob stripped itself and would turn left or right very easily while making a crunching noise. Amazon has terrific customer service and took care of me and my new machine arrived less than a week later. Despite my issue with the first machine, this setup is the greatest espresso device I've ever seen. Load the coffee, place the milk bin into the machine, wait for it to warm up, then press your desired espresso style. It does everything for you. It used to take me five to seven minutes with my old manual machine (which was a very nice machine) to make a latte... now it takes a fraction of the time. I'm in love with this machine.",4,2016-01-24,,,,I'm on my second machine in less than 45 days...,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4330,1,"Great little gadget and will step up your caffeine game. I'm currently on vacation and am really missing my espresso machine. I feel I make the best ice espressos. I fill up my stainless tumbler with ice, pour a quad shot, add Almond milk and and sugar free Italian cream creamer and it's THE BOMB! It makes Starbucks drink seem lesser once you are able to craft your favorite drink. It's also perfect left warm but will require steaming or microwaving you cold mixes. Get it!!! I use mine all the time and not a leak or squeak.",5,2017-06-17,,,,Great little gadget,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4331,1,"I would like to preface this review by stating that I'm a pretty serious coffee snob (BUT WAIT!!!  That doesn't mean I hated the product).  I work as a barista at a very high end gourmet coffee shop that pays a fanatical attention to detail.  I wanted to purchase an espresso machine for my home, and I ventured into my local target and walked out with this one.  While it is pretty much impossible for a small, consumer-level espresso machine to keep up with the larger professional models, I was pleasantly surprised by the quality of both the espresso and steam wand.<br /><br />The espresso actually had  a decent amount of creme (the layer of foam laying over the liquid in an espresso shot), which you don't get in a lot of low end espresso machines, mostly because a lot of the smaller machines can't control the pressure going into the espresso grinds, but this one seems to do a pretty good job.  I would recommend warming the machine up a bit before you make your drink.  The keys to good espresso temp control and attention to both the grind of the espresso and the way it is situated in the puck, so if you get the machine hot before you brew and make sure that you take care in packing and tamping the espresso into the puck, it will go a long way.<br /><br />For steaming the milk, the directions in the manual are actually pretty decent.  The wand is fairly good, its not as powerful as the larger espresso machines, but for the size and cost it's actually quite good.  Turn the steam wand on for a second or two, then turn it off, then insert the wand into your milk and start steaming.  Otherwise the wand (as with all other espresso machines) will discharge cold water into your drink.  Also, run the wand for a second or two after you finish steaming, this clears the milk out of the tip of the wand, so it won't wander back into the boiler.<br /><br />If you people aren't yet sick of listening to me talk, I would recommend doing some youtube surfing and watching some videos on milk steaming and also on espresso grinding and tamping.  It will help a lot.  If you find that you are getting really large bubbles in your milk, you are probably trying to ""stretch"" the milk too quickly, so settle the steam wand further into the milk.  You want to the wand to ""chirp"" every couple of seconds, that will get you a proportional amount of foam for a latte or cappuccino.  Check out videos by David Schomer (ignore the fact that he looks like the kid you used to beat up in highschool, he actually knows his coffee pretty well), and once you get the foam down, check out some latte art videos and try to play with that.  It's fun. If you would like to know more about the technique and things of that sort, I've just decided to start a blog, so go look for it.<br /><br />To recap:<br /><br />Espresso machine is really quite good for the money.<br /><br />hope this helps!",4,2011-01-28,10.0,,,Actually pretty decent for the money,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4332,1,Excellent,5,2017-09-07,,True,,Five Stars,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4333,1,too hard to use; gave it away,2,2017-11-16,,True,,Two Stars,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4334,1,great price,5,2015-09-01,,True,,Five Stars,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4335,1,GREAT PRODUCT...!,5,2016-04-07,,True,,Five Stars,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4336,1,"excellent product, I recommend",5,2014-11-10,,True,,Five Stars,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4337,1,"I was hoping for a much better taste, but the hot water passes through some plastic parts in the machine that do leave some slight plastic flavor on your espresso. Also, when you brew two shots at the same time, the two holes will pour the coffee unevenly, so it's annoying that you can't have both mugs with exactly the same amount of coffee. Moreover, the machine vibrates when brewing, so your mugs will move enough to get the espresso all spilled over the drip tray if you're not holding them. This wouldn't happen if they had designed a larger distance between the holes. Moreover, the plastic clip attached to the brew basket is so poorly designed that it gets stuck with the upper part of the machine, and you have to really force it to turn it to the right before brewing. And, finally, the machine is really too big for what it does. I'd rather stay with my same old stovetop!",1,2017-01-20,,True,,So many POOR DESIGN details...,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4338,1,good price,5,2016-05-05,,True,,Five Stars,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4339,1,great product,4,2016-05-16,,True,,Four Stars,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4340,1,Love it,5,2016-02-07,,True,,Five Stars,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4341,1,Good,4,2015-03-07,,True,,Four Stars,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4342,1,This machine didn't even last 3-months. The rocker switch between brew and froth is badly designed and very poor quality.,1,2016-05-19,,True,,The rocker switch between brew and froth is badly designed and very poor quality.,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4343,1,This was a birthday present for my girl!  She and I love it!,5,2017-05-27,,True,,Get it if you love espresso!,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4344,1,Makes delicious espresso fast and is easy to clean.,5,2016-01-29,,True,,Stays on the counter next to my Mr. coffee maker,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
4345,1,"bad product , broken easy",1,2017-11-02,,True,,One Star,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4346,1,Great little espresso maker!! I wish it came with a tamper.,4,2016-03-15,,True,,Four Stars,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4347,1,"I bought this for my 72-year old mother for Christmas, 2014 and she loves it.  She uses it every day.",5,2015-03-07,,True,,Great lattes - so easy!,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4348,1,"Super quiet, high pressure, easy to clean. We are all having nice coffee every morning.",5,2017-01-11,,True,,My family loves it.,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4349,1,Bought this for my girlfriend for Christmas and we couldn't be happier with it! We use it every day and it works like a champ!,5,2016-01-25,,True,,Great espresso machine,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4350,1,Great price for what you get.,5,2015-01-16,,True,,Good Value,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4351,1,Coffee tastes like plastic,1,2015-08-29,,True,,One Star,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4352,1,Christmas gift for my wife.  Great price. Quick shipping.  Very convenient to use.  Makes wonderful cappuccino.,5,2017-01-14,,True,,Great price. Quick shipping.,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4353,1,Received it yesterday and boy did we have an amazing time with this expresso machine!...Thank you so much!...,5,2017-03-01,,True,,Five Stars,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4354,1,will buy again,5,2018-03-16,,True,,Five Stars,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
4355,1,"Excellent product, I love it. use it every morning.",5,2018-01-17,,True,,Very good Coffee Maker,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4356,1,great coffee maker for a great value. I use it few weeks already. The only complain i have is it makes a lot of noise.,4,2016-11-24,,True,,great coffee maker for a great value,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4357,1,Love it . Best espresso. Save alot money with this espresso machine compared to buying Starbucks  lattes,5,2017-01-28,,True,,Love it. Best espresso,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4358,1,"works well, the water reservoir located at the back is not as convenient as a side reservoir would be.  Had a problem with the custom button on the face of the unit getting stuck in and would not return to the original position.  Called Mr. Coffee and they made it right, right away.",4,2017-09-01,,True,,"works well, the water reservoir located at the back ...","Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
4359,1,I've only used it a handful of times in the last year since I've owned it.  the sound it makes while frothing milk is deafening.  for this reason alone I have to double think if it's worth it or not to make myself a capp.,2,2016-11-02,,True,,I've only used it a handful of times in the ...,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
